created_at,favorite_count,favorited,filter_level,lang,retweet_count,retweeted,source,text,truncated,user_created_at,user_followers_count,user_location,user_lang,user_name,user_screen_name,user_time_zone,user_utc_offset,user_friends_count
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:35 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b'RT @CNN: ""Black Panther"" passes ""Titanic"" at the box office https://t.co/njHZ5QuKql https://t.co/wnYV0zmxgi'",FALSE,Mon Oct 12 02:47:01 +0000 2009,715,,en,b'\xc5\x81\xc3\xa5rr\xc3\xbf B\xc3\xa5rb\xc3\xb8\xc5\xa1\xc3\xa5',b'Larry_Barbosa',Central Time (US & Canada),-18000,283
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:35 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT @PandActivist: This is an absolute atrocity. https://t.co/sZfx3fD2X4',FALSE,Tue Oct 20 20:44:33 +0000 2015,4785,Soviet Yugoslavia ,en,"b""Putin's side chick""",b'BarbaraLNewsome',,,3437
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:35 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Sun Apr 08 02:56:37 +0000 2012,1926,,en,b'Jai',b'Jmquinnxo',Hawaii,-36000,1293
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:35 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @CushKobain: WE HAVE WATCED AND LISTENED FROM THE HOODS! WE HAVE WATCHED IN DISGUST AS ROSE LET JACK FREEZE TO DEATH! AND NOW WE WISH TO\xe2\x80\xa6',FALSE,Fri Oct 21 08:38:05 +0000 2011,169,unfortunately in KMS,en,b'Sorhana Izzah',b'Sor_izzah',Beijing,28800,116
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:36 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @democracynow: Elderly former Black Panther Herman Bell has mentored thousands of young men while behind bars and kept a clean disciplin\xe2\x80\xa6',FALSE,Mon Jan 30 13:32:51 +0000 2017,25,,en,b'James Gold',b'jag85fxr',,,226
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:37 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'","b'RT @CNN: ""Black Panther"" passes ""Titanic"" at the box office https://t.co/njHZ5QuKql https://t.co/wnYV0zmxgi'",FALSE,Fri Aug 12 06:49:33 +0000 2011,2396,nairobi,en,b'Eric theuri',b'etadv',,,2870
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:37 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b""RT @TMZ: 'Black Panther' To Break Saudi Arabia's 35-Year Cinema Ban (via @Fox411) https://t.co/WFV8Pw3PXk""",FALSE,Sun Mar 11 19:32:53 +0000 2012,792,"Los Angeles, CA ",en,b'Radio Espionage',b'RadioEspionage',Pacific Time (US & Canada),-25200,761
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:38 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Tue Sep 29 02:29:25 +0000 2009,340,UCLA’18,en,b'Jas\xe1\x90\xa7mean',b'oyalep',America/Los_Angeles,-25200,288
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:39 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'","b'RT @PatMSeymourVA: Holy Cow.\nI went in thinking Ready Player One would be a Member Berry fest, but HOTDAMN IT WAS GOOD.'",FALSE,Mon Dec 18 04:49:40 +0000 2017,92,"South Carolina, USA",en,b'DerangedDoctorVA',b'DerangedDoc_VA',,,243
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:39 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Thu Nov 10 08:29:12 +0000 2011,468,"Los Angeles, California",en,b'Annie Barker',b'AnnieGalena',Pacific Time (US & Canada),-25200,1232
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:39 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Tue Sep 27 02:00:14 +0000 2016,55,,en,b'cyd.',b'cydxxc',,,94
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:41 +0000 2018,0,FALSE,low,ko,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @tailorcontents: [\xec\xbd\xb0\xec\x9d\xb4\xec\x96\xb4\xed\x8a\xb8 \xed\x94\x8c\xeb\xa0\x88\xec\x9d\xb4\xec\x8a\xa4]\xea\xb0\x80 \xea\xb0\x9c\xeb\xb4\x89 \xec\xb2\xab \xec\xa3\xbc \xec\x84\xb1\xec\xa0\x81 5\xec\xb2\x9c\xeb\xa7\x8c \xeb\x8b\xac\xeb\x9f\xac\xeb\xa5\xbc \xea\xb8\xb0\xeb\xa1\x9d\xed\x95\x98\xeb\xa9\xb0 \xec\x9d\xb4\xeb\xb2\x88 \xec\xa3\xbc \xeb\xb6\x81\xeb\xaf\xb8 \xeb\xb0\x95\xec\x8a\xa4\xec\x98\xa4\xed\x94\xbc\xec\x8a\xa4 1\xec\x9c\x84\xec\x97\x90 \xec\x98\xac\xeb\x9e\x90\xec\x8a\xb5\xeb\x8b\x88\xeb\x8b\xa4. [\xeb\xb8\x94\xeb\x9e\x99 \xed\x8c\xac\xec\x84\x9c]\xec\x97\x90 \xec\x9d\xb4\xec\x96\xb4 2018\xeb\x85\x84 \xea\xb0\x9c\xeb\xb4\x89\xec\x9e\x91 \xec\xa4\x91 \xeb\x91\x90 \xeb\xb2\x88\xec\xa7\xb8\xeb\xa1\x9c \xeb\x86\x92\xec\x9d\x80 \xec\x84\xb1\xec\xa0\x81. \xec\x88\x9c \xec\xa0\x9c\xec\x9e\x91\xeb\xb9\x84 1\xec\xb2\x9c7\xeb\xb0\xb1\xeb\xa7\x8c \xeb\x8b\xac\xeb\x9f\xac\xec\x9d\xb8\xeb\x8d\xb0 \xec\xb2\xab \xec\xa3\xbc\xec\x97\x90\xe2\x80\xa6',FALSE,Fri Mar 16 16:16:08 +0000 2018,17,Kingdom of WAKANDA,en,b'\xec\x9e\x89\xea\xb3\xa0',b'_sommertruth',,,70
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:41 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Fri Apr 22 21:46:47 +0000 2011,940,Nowhere,en,b'Euclid',b'Deuce1042',Eastern Time (US & Canada),-14400,459
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:42 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'Upside of life tho I gotta date to Black Panther on Tuesday with a cute African boy with a perfect smile\xf0\x9f\x98\x81\xf0\x9f\x98\x81',FALSE,Sat Apr 21 16:23:54 +0000 2012,327,,en,b'Rainy Day Bitch\xf0\x9f\x8c\xbc',b'living_baked',Eastern Time (US & Canada),-14400,405
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:42 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>'","b""My brother and I were watching a black panther toy commercial once and he told me he thinks it's wrong if white kid\xe2\x80\xa6 https://t.co/av67OnZhnp""",TRUE,Thu Mar 16 01:28:36 +0000 2017,89,up killmonger's ass,en,b'.',b'softgirlsmatter',,,116
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:44 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Thu Dec 22 01:24:57 +0000 2011,1779,"Milwaukee, WI",en,b'idk',b'Styles81700',,,4741
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:44 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Sun Jan 12 05:23:50 +0000 2014,767,,en,b'pumpkin',b'bcsuttie',,,282
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:44 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'","b""Y'all: YOU SHOULDA VOTED LIKE THIS\nUs: *See's BP 3 times each*\nUs: *tries to vote three times. \nGets arrested* https://t.co/KEsccPZplR""",FALSE,Sat May 04 00:33:51 +0000 2013,1304,"Waukegan, IL",en,b'yeehaw',b'Eyebrow___Queen',Pacific Time (US & Canada),-25200,985
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:44 +0000 2018,0,FALSE,low,es,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b'RT @AndresNavyz: Es lo m\xc3\xa1ximo esta movie, neta\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9 https://t.co/DLNo2NHGlE'",FALSE,Sat Sep 20 05:53:21 +0000 2014,281,,es,b'David Corvera',b'1801Corvera',,,139
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:44 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>'",b'We completed the Black History Project: The Black Panther Party https://t.co/Bvpr5QBjJr',FALSE,Sun Mar 29 01:57:07 +0000 2009,4553,"Chicago, Trillanoise",en,b'Olivia Dope',b'TiffNCompany',Central Time (US & Canada),-18000,306
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:45 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Wed May 06 22:44:41 +0000 2009,102,,en,b'Tator Tot',b'JustMeTatyMarie',Central Time (US & Canada),-18000,69
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:45 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b'RT @CNN: ""Black Panther"" passes ""Titanic"" at the box office https://t.co/njHZ5QuKql https://t.co/wnYV0zmxgi'",FALSE,Sun Feb 18 10:43:50 +0000 2018,36,,en,b'kiara',b'kiaranslan',,,113
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:46 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>'",b'RT @SMB_Beerkada: Spiderman x Black Panther\n\nCTTO: @Real_Mateo IGS https://t.co/VAsDyD7UTG',FALSE,Fri Dec 08 10:23:33 +0000 2017,145,Algeria ; Costa Leona,en,b'samantha tamba',b'samantha_tamba',,,565
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:46 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b'Halo, Gears of War and Battleborn are the games with more easter eggs in the movie. Interesting how popular was Bat\xe2\x80\xa6 https://t.co/IY2ndHOOLG'",TRUE,Sun Jul 17 04:39:42 +0000 2016,252,"Dublin, OH",en,b'Carlos W. Brand',b'CarloswBrand',Pacific Time (US & Canada),-25200,244
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:46 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Sun May 15 04:29:29 +0000 2011,1160,hugs,en,b'HOLD ME TIGHT OR DON\xe2\x80\x99T',b'littlewondersxx',Singapore,28800,852
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:46 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Tue Jun 07 19:28:55 +0000 2011,1656,Senegal,en,b'Spell It Ndeye',b'MonsieurNdeye',Hawaii,-36000,828
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:47 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>'",b'\xef\xbc\xb2\xef\xbd\x99 \xef\xbc\xa1\xef\xbd\x8e: &amp;apos;Black Panther&amp;apos; To Overtake &amp;apos;Titanic&amp;apos; In All-Time Domestic Box\xe2\x80\xa6 https://t.co/vkjEizUpnM',FALSE,Sun Jan 15 11:41:55 +0000 2012,277,Watansoppeng,id,b'Ryan',b'RyaaNP_',Singapore,28800,152
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:48 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @CushKobain: WE HAVE WATCED AND LISTENED FROM THE HOODS! WE HAVE WATCHED IN DISGUST AS ROSE LET JACK FREEZE TO DEATH! AND NOW WE WISH TO\xe2\x80\xa6',FALSE,Sun Feb 03 18:57:18 +0000 2013,1074,,en,b'Shay',b'Shaytoolit',,,422
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:48 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'SO CUTEEEE!!! https://t.co/520Mm5EUed',FALSE,Thu Jan 23 19:21:54 +0000 2014,223,Ok ,en,b'The Engima of Amigara Fault',b'itscool2bsad',Pacific Time (US & Canada),-25200,1394
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:49 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Sun Apr 12 01:48:50 +0000 2015,988,SC: pretty1ne ,en,b'alex',b'princesssdiaaaa',,,494
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:51 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Wed Apr 27 13:25:33 +0000 2011,1520,"MIA, FL • ATL, GA",en,"b'Tunde O., PA-S'",b'GatorPA_',Eastern Time (US & Canada),-14400,1004
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:51 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Thu Nov 12 22:54:00 +0000 2015,672,Infernet,pt,b'M\xe2\x80\x99Dragu',b'exmudragon',Brasilia,-10800,3203
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:52 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Sun Mar 27 17:37:24 +0000 2016,330,Most likely under your bed ,en,b'\xf0\x9f\x8c\x9d\xf0\x9f\x8c\x9aTango\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9d',b'Tjthegam3r',,,1097
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:53 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'","b'RT @CNN: ""Black Panther"" passes ""Titanic"" at the box office https://t.co/njHZ5QuKql https://t.co/wnYV0zmxgi'",FALSE,Mon Aug 13 04:12:10 +0000 2012,155,"Marshall, MI",en,b'Kay Sharp',b'kays1023',,,635
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:53 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @JoshW_268: The movie was not THIS good\xf0\x9f\x98\x82 https://t.co/FQ0QIxIAKy',FALSE,Sat Nov 05 01:50:22 +0000 2011,1412,Barbados,en,b'Sweet Cheeks',b'Raichiekin',Quito,-18000,1001
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:53 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Mon Feb 05 21:13:37 +0000 2018,633,United States,en,b'___',b'grandefentyy',,,779
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:54 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Thu May 19 01:16:35 +0000 2011,234,,en,b'Jims',b'JamesGresock',Eastern Time (US & Canada),-14400,577
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:55 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Wed Jan 06 04:06:26 +0000 2016,399,"Houston, TX",en,b'Stand Tall Forever\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbe',b'ThatsBatiste',,,508
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:55 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'","b""RT @FoxNews: 'A Quiet Place' surprises with second-biggest opening of 2018 behind 'Black Panther' https://t.co/TzesDpbKlU""",FALSE,Sat Sep 09 03:08:42 +0000 2017,343,United States,en,b'#NoDREAMAct2017',b'nodreamact2017',Pacific Time (US & Canada),-25200,479
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:55 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Mon Aug 14 17:03:04 +0000 2017,14,"Brasília, Brasil",pt,b'steven bolinho fofo universo',b'psycocklogist',,,68
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:55 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @DJKFLAN: @VanJones68 sat show was great!! \xe2\x80\x9cGiving our children permission to be great\xe2\x80\x9d was spot on! BLACK PANTHER did that! Your perspe\xe2\x80\xa6',FALSE,Wed Feb 12 14:15:16 +0000 2014,536,United States,en,b'mysticmuse',b'44vreiki',,,977
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:56 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Mon Aug 08 07:29:07 +0000 2011,590,Tar heeling,en,b'Vibranium King',b'SheaButter252',Quito,-18000,668
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:57 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'@jerriagpl tbt to history day https://t.co/wWo3FKvrzo',FALSE,Wed Aug 20 05:51:25 +0000 2014,403,Bay Area,en,b'\xe2\x99\x8f\xef\xb8\x8f',b'Mary____anna',,,348
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:58 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Fri Sep 16 22:02:22 +0000 2011,326,(he/they),en,b'trash dumpling',b'gaysouthernpunk',Central Time (US & Canada),-18000,435
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:59 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Absolutely https://t.co/j9kznjUkIe',FALSE,Tue Nov 23 02:18:59 +0000 2010,1209,The Watchtower,en,b'Shane',b'2Shanez',Central Time (US & Canada),-18000,131
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:59 +0000 2018,0,FALSE,low,es,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @hellc2: Totalmente de acuerdo con esta cr\xc3\xadtica sobre #ReadyPlayerOne https://t.co/MyDR7o2JgR',FALSE,Fri Dec 27 06:54:45 +0000 2013,6342,"Zaragotham, España",es,b'Padres Frikis',b'PadresFrikis',Madrid,7200,862
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:14:59 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Thu Dec 03 20:29:26 +0000 2015,203,,en,b'Pringle\xf0\x9f\xa4\xb4\xf0\x9f\x8f\xbd',b'Her_MirMir',Pacific Time (US & Canada),-25200,161
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:15:01 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Wed Jun 29 00:52:26 +0000 2016,137,,en,b'Lonely Lover Boi\xf0\x9f\x8c\x91\xf0\x9f\xa5\x80',b'jukkejamm',,,880
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:15:02 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b""RT @OnePerfectShot: 10 movies to watch after you see 'Ready Player One' https://t.co/FZtZ6oUqno""",FALSE,Mon Apr 25 20:45:46 +0000 2011,1094,,es,b'Lucas \xf0\x9f\x87\xa8\xf0\x9f\x87\xb4\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8',b'lucalderondm',Bogota,-18000,2650
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:15:02 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Marvel really capitalizing off the Black Panther hype. Avengers trailer seems it will have tons of appearances from that world',FALSE,Fri Jan 22 15:07:20 +0000 2010,5652,The Corner Office (Boston),en,b'21 Sandwich\xe2\x96\xb3\xe2\x83\x92\xe2\x83\x98',b'TheSwagChamp',Central Time (US & Canada),-18000,3860
,,,,,,,,,,,,,,,,,,
